,,combined_sldl_adjusted_moment_centroid,combined_sldl_area_per,combined_sldl_convex_hull,combined_sldl_convex_hull_pop,combined_sldl_population_moments
PA,069,0.9031865073674271,0.36365393762545156,0.8280210303636379,0.7731454272863568,0.970258612302925
PA,070,0.881905480549594,0.4567508661420668,0.7751293719373634,0.7982884627397089,1.1044976603876429
PA,071,0.7713557871097382,0.16873207325664555,0.7253124784218745,0.8397918469067572,1.1664017906281419
PA,072,0.7710648943045473,0.17533971163643372,0.7273655410153764,0.500320352544068,0.7343815355551129
PA,073,0.7223393744640797,0.17512952747197782,0.6210085819104088,0.7104989434268009,0.4345476378983352
PA,074,0.6326354850272784,0.2627712643510573,0.6160652243917445,0.8493139585133967,0.42449857820771986
PA,075,0.8713306646564524,0.3177999627691396,0.7610742553345672,0.6976585291789127,1.1478872274064758
PA,076,0.9028971224203255,0.44135429529115916,0.8545777870490775,0.714274439057391,1.2087860432789879
PA,077,0.6468043264769117,0.17297276179136906,0.6195949964505391,0.7403001294857565,0.6559756102184295
PA,078,0.9051633601927264,0.3766952642615924,0.8100649668262114,0.822590774515207,0.7131602233553417
PA,079,0.9167089337486795,0.5656972453847919,0.8888103073459784,0.981417553026062,3.058251740482966
PA,080,0.8188395087250292,0.27082407844406436,0.7202055147827121,0.49425598158205797,0.8458780739240208
PA,081,0.9011118679493574,0.32112046991556076,0.758574730920328,0.43417167226082454,0.9334762139933878
PA,082,0.5678709612250445,0.16786965513406377,0.4384631466289591,0.48630168174367067,0.3520565390989943
PA,083,0.7177296341036478,0.34328973702806587,0.7345209465363213,0.8926343328637553,1.2062877392909976
PA,084,0.781094885082043,0.2373466996409992,0.7555084011227914,0.4535185489694223,1.1028027310236108
PA,085,0.9355572319218495,0.36525500779272296,0.7954715679485349,0.8290256912412709,1.0231188588100515
PA,086,0.7020799119261448,0.2005363852982699,0.6056026308963416,0.41757420800783135,0.4036810659679209
PA,087,0.7448462111895313,0.308375942055809,0.7663510620668129,0.8449051515839219,1.0419727095102795
PA,088,0.7482939413777048,0.18606455310788292,0.6208899421413555,0.752297057564079,0.4482098408410228
PA,089,0.8532894973527038,0.32039216699775785,0.7517234513910362,0.8113871208802536,1.3508091575997188
PA,090,0.7061988437146678,0.22237773995296892,0.6152174498991284,0.5308743646693785,0.7824440571850761
PA,091,0.8206428816063417,0.4447406852810985,0.8778344720904738,0.8554737687366167,0.7752270683992841
PA,092,0.8222089275124483,0.2232404888331028,0.6820345605204847,0.5792137161819606,0.6181717434641267
PA,093,0.7596108320319302,0.23462221529900149,0.7700015659146354,0.7607009306209384,0.7614951958574777
PA,094,0.7017402028806762,0.3076092784676755,0.773941645468182,0.7648616036249015,0.5356076101826379
PA,095,0.8376884760357841,0.22643565711784247,0.6682200025452301,0.9304629009234713,1.462298709081535
PA,096,0.7895717376133987,0.06814830759039119,0.5510814140578038,0.8598342735296499,1.5301827272558786
PA,097,0.9606101082272702,0.23938379977746035,0.7858138251251884,0.9074998222790929,1.006641938310516
PA,098,0.7380351158227119,0.20205125228371673,0.7168940325136702,0.7253288324991269,0.6332700171487478
PA,099,0.7810628015158888,0.3172095801483678,0.6896702428672835,0.7910152060066881,0.5472460218147277
PA,100,0.8977139119498332,0.2598999643405679,0.7358345705714104,0.5231084791742482,0.7151782281966326
PA,101,0.8626470089347161,0.4044109529349363,0.8043218457781277,0.8223923957085701,0.579719683611385
PA,102,0.7181181734226623,0.3018204947071444,0.7749854214791442,0.6127378998589157,1.0393544911743877
PA,103,0.6463158589529234,0.17097316786408884,0.6560654514605089,0.8402404053894803,0.749902104585741
PA,104,0.7857696305226954,0.19202472101001838,0.6202852198659213,0.3975620428830406,0.7411061121103785
PA,105,0.9404994478591315,0.5063232061254376,0.8108857813607638,0.9012570152330776,1.2277234669517096
PA,106,0.74030412584469,0.19695975173174185,0.6512518514078283,0.7049765113930719,0.7451666935684571
PA,107,0.763951345767403,0.25394477972807755,0.681164751515399,0.6860848631393635,0.9691294324632201
PA,108,0.7241645374119258,0.18932751674908957,0.579808359347505,0.5449903335153927,0.7948465421213762
PA,109,0.9486339755455577,0.5907041986014095,0.8493643638994983,0.9336474052263526,1.3909500732641382
PA,110,0.8876049837246892,0.43153680499396985,0.7617197904513198,0.7724470991929847,0.9534709053345934
PA,111,0.8165594271356943,0.32758804178245116,0.7650973754279008,0.649517122088833,0.6052700158542037
PA,112,0.8475139722302406,0.3686174292529749,0.7969772581279001,0.7345200078394301,0.899230973381651
PA,113,0.6757375240972912,0.11626410870438396,0.5154731435519376,0.5997338445503275,0.9188599284161927
PA,114,0.6684599962085567,0.15022728887709863,0.6326439116836726,0.3275840675021715,0.4558092099185401
PA,115,0.6139364019972088,0.19448858912471412,0.5383594067097766,0.6702856517456496,0.4668114484964793
PA,116,0.8790259760559461,0.3606780864325098,0.7985831768715869,0.7082460658082975,0.8198336463003858
PA,117,0.8703542159412059,0.42240641590779426,0.8687674623183766,0.8026522398891601,0.9270959820657656
PA,118,0.8266959357391465,0.28591808445163663,0.7272538969435862,0.2846894676654159,0.7463846275737975
PA,119,0.7461988466185326,0.15716818428805807,0.5853504736644197,0.4252811673408401,0.6064188033613089
PA,120,0.716450185230867,0.29830662229688837,0.6572421093285298,0.8281957691692865,0.8222149884465089
PA,121,0.8483873494419452,0.21848280876245696,0.6286898992514603,0.9197693721467955,1.4039083712326588
PA,122,0.9178218035636607,0.37616746172126475,0.8062579723398572,0.8516536166018727,0.9742496931436736
PA,123,0.810854351208882,0.21421217999230807,0.78286044287512,0.8539150542577347,1.1170948969148073
PA,124,0.7877592775543626,0.19647114053480239,0.6408796937305845,0.514691232939694,0.6800688202641277
PA,125,0.6220918290218267,0.20474156565727777,0.7312311470680564,0.7300010555079925,0.3482324719832015
PA,126,0.798898637581538,0.15551083852650785,0.5559620661138467,0.4840124869296398,0.7398666664648885
PA,127,0.8298874821849035,0.22265439039874163,0.6382023301754562,0.8865405853119823,1.1589594608942106
PA,128,0.8975656872908868,0.3084631994323886,0.7883447081736178,0.532620748880681,0.9013688633902343
PA,129,0.8640168657512222,0.24494206403219224,0.715199655589664,0.8000478746188928,0.945849047198377
PA,130,0.8854334790368315,0.39966560096034354,0.8233337821392954,0.7926652971163357,0.7703788208082856
PA,131,0.7634643293067089,0.3085842622614095,0.7286900752737546,0.7779861195665408,0.5978732724779988
PA,132,0.597266037501414,0.13174771768532703,0.5955018335346244,0.5659784519266673,0.5381431142950185
PA,133,0.7351680342386537,0.19940073038196995,0.6245814006915921,0.4440623600294751,0.48519337489331604
PA,134,0.6049538384118938,0.13328044831149827,0.5444711823365402,0.5691031668588663,0.5523921111749266
PA,135,0.9112046309272948,0.2255473857802421,0.7380388898702074,0.8435316728566605,1.1019057743381735
PA,136,0.8371880061275855,0.22659188088552323,0.7113782606079483,0.8150373248798446,0.6104634481835198
PA,137,0.7577920457622954,0.27995812999014635,0.6547633645741232,0.773055205105278,0.6068014459758504
PA,138,0.8412285938912135,0.24146497869712202,0.717144879891246,0.5260592579265451,0.6605679243070263
PA,139,0.8301836173209521,0.27958052273730777,0.7167577211797019,0.8008067687389798,0.5893701265670955
PA,140,0.8325731780604759,0.2114838126144633,0.6841515138407565,0.5937864077669903,0.9890281932723105
PA,141,0.7972522036937203,0.19249793884015143,0.5908826669266863,0.5925918910471933,0.6925865386614146
PA,142,0.5870679677264786,0.20172637277999253,0.604129248388459,0.6015959174205521,0.3498882322118977
PA,143,0.8956665782429178,0.3128573580894141,0.7557252181276998,0.7937855967599038,0.8584907717045509
PA,144,0.8057469172967274,0.31371402176289576,0.8007274075531648,0.8069178537449986,0.5111887807837409
PA,145,0.8759475817371174,0.4859353912902268,0.850095003916299,0.9681539431013018,1.196769818003131
PA,146,0.7641721772050161,0.21475165599478407,0.7048488680402102,0.7926374167465727,0.4187960408484993
PA,147,0.7500785174555797,0.2702571060664197,0.6312274608536819,0.5067164544964293,0.4050863332874127
PA,148,0.7913560715361919,0.20363165050536117,0.6630232186872809,0.6480807261295066,0.4839733300411795
PA,149,0.6322559306475833,0.19140839154737863,0.5592846479166284,0.4377063652604286,0.3624231641238367
PA,150,0.8340238844645561,0.2455126705787621,0.6456029488529627,0.7777629130535252,0.7269403408529506
PA,151,0.7811937545201609,0.2449210728835823,0.7104700806882673,0.7004425701508445,0.5195318655298165
PA,152,0.6444183365984736,0.25324300222224344,0.6160321862153546,0.5997041014285435,0.4461890723959102
PA,153,0.7650274272551945,0.24231110338877296,0.7942346935017457,0.8546237137668976,0.7417267495290261
PA,154,0.6402326819791301,0.25556115514031136,0.5515319623575039,0.3757063897288455,0.4741536469210294
PA,155,0.6099896670920236,0.1891064089480307,0.6399762602066844,0.7564792699012513,0.3507145117274001
PA,156,0.8155063171935846,0.2145886706656383,0.6260267862766712,0.7275082241555196,0.8895127398225338
PA,157,0.8083123447991184,0.2155210040980916,0.6492554849310906,0.7374065412066939,0.5511781069883529
PA,158,0.738047395024051,0.2084611293796989,0.6072210786023913,0.5106875953121183,0.44085918056272966
PA,159,0.7516959769919562,0.2301674107779346,0.7259555550507045,0.8253224878810287,0.7854182508371146
PA,160,0.6279091133718078,0.24853382569306298,0.6044653457731872,0.8150917655538109,0.31507733559092876
PA,161,0.6422798164595586,0.158544899196959,0.6245072018837747,0.6784730379071009,0.42221578731051107
PA,162,0.8350754704555058,0.3022491316115158,0.7185560340566283,0.7425049033342673,1.6155628513735996
PA,163,0.8182612499082512,0.25447560208443604,0.7265588754946743,0.8104376012965965,0.7663775860844441
PA,164,0.9159285124895452,0.35239720166369315,0.7417114246052082,0.8648506923284061,1.1684308323683659
PA,165,0.6940023061412404,0.16098634446665747,0.6151281667344902,0.6256103539562702,0.4258101108295004
PA,166,0.68205137159522,0.14296956603570815,0.6378716146017239,0.7849151381383667,0.5681314917614146
PA,167,0.7540921922178239,0.2693705339839573,0.654148290441125,0.5867887912850273,0.5624897093662835
PA,168,0.8566899260362946,0.28015777181370743,0.7692741488019061,0.8018679641538723,0.6862580904228893
PA,169,0.7258348265750004,0.2768926136235159,0.8074443895011396,0.88857154976176,0.4425931886598362
PA,170,0.8193838880484359,0.21401809602409413,0.7101720085985482,0.7494384104119868,0.656161299240001
PA,171,0.8699544572247805,0.21546743041333472,0.6973853666240009,0.4466193397201737,0.8292612820310802
PA,172,0.6406790465529917,0.07471039581468492,0.4152773673628441,0.40794467240748233,0.40138398326217983
PA,173,0.588683278913863,0.16817807722582506,0.5272371724899256,0.5136973210588348,0.3545898474154065
PA,174,0.7029770576811174,0.23692029226333855,0.5995348859212954,0.7589624372935274,0.46330792337147364
PA,175,0.6842323210178884,0.19989549876816448,0.584907903187453,0.6685780963493916,0.3664657898399257
PA,176,0.8855824521848427,0.36415954847989207,0.7645725110726245,0.8161714502465546,0.9607279871525164
PA,177,0.602787585273097,0.11996327009326638,0.5507944455214853,0.35990429557088804,0.27327620173713313
PA,178,0.7685428110191438,0.27474412245898383,0.6105181198630655,0.6286590239904484,0.6374080839950419
PA,179,0.5904479019352903,0.14415433820499912,0.5566696347808445,0.6107559978472897,0.2908262398555522
PA,180,0.8994677982702393,0.367926411705466,0.7683681685694831,0.8239389386703868,0.8708938676699572
PA,181,0.9063360540646606,0.269334850868679,0.7147646938443978,0.7537471631294111,0.9039563718790371
PA,182,0.7827474787458426,0.30067855389417897,0.626433616871717,0.7311592018807643,0.7088079998294069
PA,183,0.7910340065483122,0.21264621821342705,0.687955643521082,0.6037516517799482,0.7586855127169057
PA,184,0.9766033671864204,0.7515128248901032,0.9454988104546611,0.9010668542454351,4.575194744718313
PA,185,0.8508149387148524,0.3981630272023351,0.8212213897511728,0.7244845957841093,0.49884537562885883
PA,186,0.7736850212107241,0.2513695928337412,0.7490617158287809,0.8144559068219634,0.5822093534816056
PA,187,0.8909459868690512,0.3505290741757417,0.7129400938290342,0.7192234102419809,0.7340821430029121
PA,188,0.7384161602639582,0.2970386394288805,0.7940276030589317,0.8311015059705371,0.6753631629254787
PA,189,0.6970058216579252,0.2051952721915869,0.6699177038190035,0.5036329548837696,0.5202214382827943
PA,190,0.8794833330739,0.22529747690022994,0.6803634505864751,0.5286797129920828,0.7922520371769319
PA,191,0.7127222347914274,0.15030457098967495,0.5013737818553106,0.5355716815388355,0.5830061326153478
PA,192,0.8359633876905616,0.3801666832776757,0.8847933268049527,0.935755588945044,0.9395922743118666
PA,193,0.7509421149144305,0.16977799173057415,0.646566266857681,0.6953597159149111,0.5180961264023565
PA,194,0.8675602050184026,0.2521084468467529,0.7192284471619577,0.8074395078965739,0.9096681326716424
PA,195,0.8748283327433509,0.2624812528864955,0.6887850763885913,0.8224105904821705,0.7489725326786859
PA,196,0.9567600327180701,0.2423580801975388,0.8203943106855054,0.8142948978654737,1.3028153121117645
PA,197,0.6667093044133813,0.15772073157408664,0.5313996706492002,0.6211168781237986,0.42912904351568193
PA,198,0.9231921694536991,0.307112511313448,0.8149560132407374,0.8442132462940296,0.8865249913414216
PA,199,0.705559277165616,0.1886012102665568,0.608211415430851,0.726246242047123,0.8326815960268826
PA,200,0.8532090508986495,0.4188947406720876,0.7833959295726334,0.8520119265804087,0.9895810665724157
PA,201,0.6426935886274436,0.251183894388828,0.5785660905477754,0.6330776163826531,0.45686209931521343
PA,202,0.8649925341599614,0.36631133417766243,0.789166745366227,0.8500131302521008,0.8594312221726995
PA,203,0.5429213042307666,0.19623930052281513,0.6281761461749757,0.7537958312551472,0.29387914303270396
PR,001,0.6280691831097291,0.1467197796643687,0.6144764252623776,,
PR,002,0.8531015174840748,0.37952723626438367,0.8111815071190559,,
PR,003,0.8802140005989308,0.37358817484802825,0.7261036865308306,,
PR,004,0.8970745466101712,0.2213421984021427,0.7139865534177396,,
PR,005,0.8509518638925013,0.22973431935951366,0.716981772458358,,
PR,006,0.6439163832095616,0.12154542285104167,0.5241014342704893,,
PR,007,0.7790316578840282,0.3277842614048258,0.7401700395721104,,
PR,008,0.8152972672173813,0.22426865322569037,0.6403458588765321,,
PR,009,0.7255252096278196,0.24537988760279114,0.6669413031369493,,
PR,010,0.8913761770515781,0.23125059715327145,0.6862069416974328,,
PR,011,0.8151362803354257,0.2105406265344832,0.7150726213959069,,
PR,012,0.8855231997212095,0.2992619787782301,0.774832318082099,,
PR,013,0.7556865577925505,0.16675731250795162,0.6336193734641316,,
PR,014,0.9204900990621132,0.4398971494933894,0.8592160721330271,,
PR,015,0.9388836621806893,0.47236735927159657,0.88853420360845,,
PR,016,0.7987841263678239,0.2898510849238316,0.6933275984366485,,
PR,017,0.9254727605495247,0.3792988144167971,0.8492028584169784,,
PR,018,0.21856371649553347,0.18902828967656177,0.1643293079036643,,
PR,019,0.7996094024128233,0.18835521834847443,0.7181707752035992,,
PR,020,0.8122819019775283,0.13037521786382839,0.6230775970617367,,
PR,021,0.8579783738639919,0.1398396706610834,0.6905709358939437,,
PR,022,0.8982472341353461,0.3840173954003143,0.8407820903773289,,
PR,023,0.9068766036961272,0.21724798381055796,0.7714613957784782,,
PR,024,0.9206364805859044,0.23410035351491845,0.649630747330005,,
PR,025,0.8819455265499178,0.28884712153754016,0.709189279192446,,
PR,026,0.9523869882939351,0.28528483191548637,0.77424072796629,,
PR,027,0.7705056638681114,0.1666032920614875,0.6137440427311214,,
PR,028,0.9034305422782869,0.3479302987690593,0.8087973305922647,,
PR,029,0.9593355847651733,0.3326068480326271,0.7829712063011107,,
PR,030,0.836733686186345,0.09445941378934491,0.6657193276776686,,
PR,031,0.8361798439283032,0.2659992426744838,0.7211771850336837,,
PR,032,0.9135594248323491,0.38881756705092085,0.768735730608166,,
PR,033,0.9233347238293905,0.3276403112532103,0.7480303793294731,,
PR,034,0.9542882676790291,0.3865735660300569,0.8593549199623934,,
PR,035,0.893418619400996,0.2785787870561757,0.7555476526935551,,
PR,036,0.4195415187883808,0.03424663690030031,0.26677093053747064,,
PR,037,0.8377320206556585,0.1974086031134768,0.6509458605889431,,
PR,038,0.7857209201240626,0.21455704841185244,0.6956921893209588,,
PR,039,0.6131620676503766,0.20617368079763315,0.6066049456281097,,
PR,040,0.8604673666647584,0.35009197301246164,0.7326647071168826,,
RI,001,0.6665815282610301,0.2792030722179377,0.7311525133266787,0.7878426698450537,0.7341576763771911
RI,002,0.6601603871158402,0.24703108930096682,0.625366523414949,0.5769808800200384,0.5236318378900616
RI,003,0.9731311064342427,0.44947239670264627,0.7377391464727521,0.7673983605655499,0.780057136053121
RI,004,0.865261805523929,0.5643555331711563,0.9055638117224433,0.9425390061172589,1.6058353552521203
RI,005,0.6724879521829523,0.20993281294693875,0.5934559136771497,0.5953132790427124,0.6012497551127468
RI,006,0.8716090282992403,0.29873691277466896,0.6946383380741316,0.6869477038968564,0.5552797301168082
RI,007,0.8740341632813908,0.5354936268277461,0.8700647527517982,0.9064872105632455,0.967766148086976
RI,008,0.9239454980367426,0.5220117953716231,0.8339467197671244,0.892255677468742,0.796446918122798
RI,009,0.5684102442936636,0.18072368414839232,0.5401813898020622,0.5927861330614326,0.3341526799081419
RI,010,0.6573276769137818,0.3304896978956304,0.6701129224390355,0.6324317086234601,0.6451672198862951
RI,011,0.6754670637223619,0.3480352304066902,0.7344778347544956,0.8332357761648326,0.5200404816845194
RI,012,0.824855393739072,0.4828618978914037,0.8582922426648144,0.9950578932504942,1.027087046269095
RI,013,0.8392713390620099,0.3208452599059401,0.7677263517418886,0.8968656522304591,0.9931665757903186
RI,014,0.8779334664540351,0.43928339828506263,0.7868519211779142,0.8308904466716877,0.985317194540198
RI,015,0.8784209879500542,0.37824971137009844,0.7949401797714806,0.9151118804898378,0.8999902754431726
RI,016,0.7090867709534981,0.28776815705755504,0.7151267751522754,0.7581122560841921,0.511868103204927
RI,017,0.6704937577927546,0.1904934473470336,0.6397144878081696,0.7743519781718963,0.5419761186095587
RI,018,0.5874654040259008,0.24878677131648153,0.6439340766604653,0.8087114750369612,0.4729473457825389
RI,019,0.9704599311225506,0.46885107340990256,0.8362045751698104,0.9732578705341351,1.3051667242523344
RI,020,0.7796043970347561,0.2486927746889468,0.6470701971533452,0.7446944993852569,0.5278367378996972
RI,021,0.6690078787833693,0.2672682329681887,0.7283307343404589,0.7460979839583785,1.044946133732998
RI,022,0.9193629256370215,0.5423917165294242,0.8342115872915966,0.9150748752079867,2.2024712443672176
RI,023,0.9362691205637698,0.44522238678113224,0.7770332856987181,0.8394366197183099,1.3155248575240284
RI,024,0.7293535963425581,0.24872594376539578,0.5731851684952205,0.5750365879155341,0.9875550339132493
RI,025,0.9552919207878245,0.4064767499360499,0.8158232067882563,0.9507105719237435,1.1891459423765216
RI,026,0.6106997837510281,0.2799156312381722,0.7345340460286192,0.7553461199294532,0.5006134739474576
RI,027,0.7337160081659668,0.3387226933252387,0.6851040714485249,0.74944,0.8114411311650203
RI,028,0.788866280852489,0.42402168259306167,0.9149432285632171,0.8774761091070186,0.740698956387955
RI,029,0.574721408559909,0.21470666616954653,0.6673958985273357,0.8091512832057631,0.40254309621201995
RI,030,0.6861885342130039,0.36967111880934966,0.8859655596865803,0.9694098538170005,0.7312343031945441
RI,031,0.6091829442478947,0.21061023553498331,0.5664311360594338,0.547695482687457,0.6515969904449197
RI,032,0.9691575460897913,0.6011620976372049,0.9033622131116055,1.0272073921971252,1.2182175179172745
RI,033,0.8925708866867068,0.5829449457486854,0.8811984628959761,0.86602234974328,0.8787413003862399
RI,034,0.7559577687789406,0.34069563119686624,0.6975761833908891,0.8191256200253778,1.5153045563777727
RI,035,0.8748726767649095,0.2550424505817827,0.7463044565165424,0.7728156388378875,1.0628518857950415
RI,036,0.7898001562849493,0.2607176986185123,0.7332375991077269,0.7861447479583216,1.1773702360117002
RI,037,0.9096190251299086,0.44214453295929645,0.7629737378627363,0.9786624855136683,3.433848377800323
RI,038,0.8563014618073018,0.3305812188416085,0.7536681633952129,0.9336900568951504,0.59075104131803
RI,039,0.8620219267853494,0.30063616109071223,0.8074327958475126,0.7638919883954475,0.9040828316633837
RI,040,0.7943489847528858,0.31000620387179667,0.6899099486739226,0.6049377523553163,0.6167838016090977
RI,041,0.9363962432090744,0.6228444923473606,0.9127540251796157,0.9206288097529676,0.7096967868697474
RI,042,0.8257794441749672,0.36829912520065894,0.8411254723485895,0.9078256468653129,0.6967770890920277
RI,043,0.8736090306041173,0.55662164773882,0.9014987834963714,0.8894255538382277,1.1792033862493627
RI,044,0.6196228182707285,0.28458262406307744,0.6556045870564614,0.6300298717272887,0.4451700958994424
RI,045,0.7856112339403724,0.3855563585080481,0.7834012635088606,0.9957755403787932,0.9130404890014887
RI,046,0.7435286955966081,0.32503494800354915,0.732180269261281,0.657597205625517,0.5784165985892255
RI,047,0.8869263417451058,0.5272037885970323,0.9128697901063868,0.9782948901136286,1.3853449195832805
RI,048,0.874189688224008,0.41912758920253673,0.8564510436733094,0.4962351478308925,1.0585176839935726
RI,049,0.8466332433010102,0.5074711091619926,0.8655474487964783,0.9166123353761898,0.7058994106300119
RI,050,0.8371191316716493,0.6153125737767221,0.9421294102487544,0.9776341948310139,0.9257457001943165
RI,051,0.75409201145276,0.43743165264953415,0.8788238169549286,1.007316548310738,1.3247671969271415
RI,052,0.8534304027996252,0.40285313023320357,0.7816323672742069,0.8888749450963167,0.8081969645337183
RI,053,0.820441304316072,0.33131024030689765,0.7599845653345022,0.8063971167924315,1.2642471056201094
RI,054,0.9078006791201281,0.3450383209059136,0.7707340478832521,0.9020921559951962,0.8812633988549087
RI,055,0.7972921249245365,0.4539293537777429,0.8385627883749708,0.9482934804823216,0.5814612288769613
RI,056,0.9506848660988355,0.40009071273889113,0.8520346171268046,0.9608264019318487,1.0910257329472566
RI,057,0.7098295218821034,0.26008550055327395,0.6096904852655883,0.528254702896387,0.6011774926861724
RI,058,0.911874959196649,0.4134118147009921,0.8092077068614373,0.8271569361996427,0.8041808840534782
RI,059,0.8349280903547027,0.4360056499238879,0.8105497178215889,0.9099933818663137,0.927475759013152
RI,060,0.922358629142663,0.5152819513426886,0.8500740406391094,0.9594066082265678,1.0379335140174633
RI,061,0.9324617478193357,0.540762964410236,0.8477387762547318,0.9748351882044375,1.0352859053268264
RI,062,0.7636424692639797,0.5101540238378693,0.8667864863768279,0.9251763464961434,0.8860049527855407
RI,063,0.8969112054696438,0.39111224254592925,0.7535597368510272,0.8409263699631557,1.0931902308323171
RI,064,0.944251230054941,0.5348801427731361,0.8439693024694097,0.9165007301208018,1.2059789530912308
RI,065,0.8170205689284243,0.285210552861978,0.7109496184848445,0.7224863443253086,1.01463758879189
RI,066,0.8808574408005936,0.3452502695335751,0.7112603654769023,0.7114517121181054,0.9565319113574016
RI,067,0.6877917149634789,0.2087712369474789,0.576368014372107,0.4632564111227489,1.0952348178470592
RI,068,0.8599703113745824,0.4504322958468731,0.7908104326467789,0.7939727615184005,1.430140842670923
RI,069,0.7954418471748086,0.3625984558763361,0.7526344589659411,0.6713466770307035,4.211875976140799
RI,070,0.8709513902374743,0.5792397753621819,0.8501435717901581,0.9845183486238532,0.8284817349072975
RI,071,0.8376339533991907,0.3436917954149262,0.6865295975144011,0.572309487104704,0.6824935395515649
RI,072,0.8711682054576002,0.4585968638889942,0.7854785057583894,0.7151293441337863,0.9332761099768809
RI,073,0.7818021181864995,0.3599617917831936,0.7558668811673115,0.8211050452936589,1.2249936854907784
RI,074,0.8607811340002066,0.4652122374174897,0.8605926360596419,0.5800271278399457,0.9251245942887101
RI,075,0.7043718780298697,0.39958709799525904,0.8403617373556077,0.7222661813578097,31.664937755212016
SC,001,0.904001140739893,0.2719763109587729,0.8346897162335684,0.8323383311306567,1.5919483454980634
SC,002,0.8744476401968391,0.2793273556156906,0.7998994585675533,0.8634928623718887,1.1917721132159234
SC,003,0.9059703223625307,0.24457326568828217,0.7894722367767436,0.909511764425142,1.33470934395999
SC,004,0.9152644506882119,0.25849556625920705,0.778478989746576,0.6721418259920425,1.416733529701156
SC,005,0.826035672643215,0.2756710202782555,0.7298467501541097,0.842022536583206,1.1637910654770527
SC,006,0.9018447562192535,0.36599838321249917,0.7640410343171191,0.6612258378528716,0.7459196967730872
SC,007,0.8294465789268829,0.36960331961045306,0.8790191069024487,0.8182328505669698,0.7587193201562226
SC,008,0.9136222404292214,0.32976974384087776,0.6869750512493151,0.7075051799554908,1.0630891183210516
SC,009,0.5969738442798794,0.19380342868189715,0.5523254651282632,0.867371189921318,0.2981280699311795
SC,010,0.8723203166802789,0.23722297999700312,0.6765784225806378,0.5834670824353037,0.7399812772893217
SC,011,0.850553310230382,0.3183844828620764,0.7146708722473654,0.6005667578502515,0.6618759050899566
SC,012,0.7721161110349856,0.18010114785314774,0.586637888549377,0.7155312286189033,0.7004735331289795
SC,013,0.7380987408525453,0.1539285082006569,0.647151650926473,0.5440013701367282,1.1502923411611603
SC,014,0.8821483843618101,0.30830306115344475,0.7811089984510061,0.7965576447924955,0.8428630152378764
SC,015,0.8160579199253181,0.2110449596337173,0.6521682377354501,0.5000068260317547,1.2068880584512955
SC,016,0.7247673134193051,0.21793375140167043,0.6875629037288421,0.7058496235023555,0.34186374078160026
SC,017,0.8534569102678968,0.22269385327471333,0.7163519532709834,0.7737297231616679,1.6081459706257337
SC,018,0.7313958786271068,0.31709295092491135,0.7935038081426258,0.8652181793465947,0.8676931984285773
SC,019,0.8661660864330546,0.27257298424962817,0.7475373343182828,0.8488210818307905,1.3363015309344046
SC,020,0.8400701814398728,0.2619752684214267,0.7292353215977881,0.8060853385207426,0.8100074798484053
SC,021,0.7985004552160131,0.2507875244596683,0.6376479553573293,0.7183956676256558,0.5917508205119709
SC,022,0.6526685270936476,0.2080452901103181,0.6132233528416371,0.6422702757195423,0.4672282904314423
SC,023,0.69600765396967,0.11666642793448946,0.5199185889191121,0.5536992476622704,0.5881706821977621
SC,024,0.5459993139239574,0.11259958140287529,0.5861378951768762,0.5953806269149187,0.2783901712130287
SC,025,0.8236590551606057,0.19504853213274445,0.6148639284660837,0.6265337815929143,0.7168163089120363
SC,026,0.9095731417905019,0.44906611337706526,0.8586848180054393,0.9487752846531472,0.9911298171636189
SC,027,0.9250546356376728,0.35954108814603486,0.7823995058534086,0.8643450320186454,0.7536862302685889
SC,028,0.9275436810634412,0.2880690300092264,0.8013321443700223,0.7032896597228768,1.0687595216763754
SC,029,0.7859467712819734,0.18606631475477964,0.6793577000355056,0.5868845254351682,0.4846176812400567
SC,030,0.592992423647021,0.23824607000177778,0.8037115200733175,0.7761256632342763,0.4846825536758397
SC,031,0.8447308595357229,0.2226836174277771,0.670997593714168,0.7667070441620301,0.9514204780421274
SC,032,0.9517762206044476,0.4134989992395598,0.8729955965340654,0.8909846161277079,0.9113906802423724
SC,033,0.8448777304770169,0.36265236502500675,0.7933761680883957,0.7014688807386793,0.7116489978753424
SC,034,0.8203316638088065,0.27169153947405117,0.6569003796512964,0.5739256324291374,0.9292870603838014
SC,035,0.8595872708064018,0.29351655871988114,0.757051698615473,0.7471536445087836,0.6192875259663172
SC,036,0.9274489634944952,0.43965963773139455,0.8191312789698827,0.8947871146452707,0.9305580777190159
SC,037,0.7927145005305938,0.26944585020837636,0.6784476854785227,0.860603766442699,0.7069833358850531
SC,038,0.784748013508122,0.38416204744405574,0.8375142864458387,0.778056081617692,0.5777518237181296
SC,039,0.8220899829792584,0.28571924810478494,0.7581709942500405,0.8138000042579464,0.8100855595572465
SC,040,0.9228194761679106,0.4229619534112778,0.8210446460120145,0.8983952095808383,1.4879954723325435
SC,041,0.8806152530650625,0.3068763056368,0.7248122475407704,0.6377902679661046,0.6452386246835677
SC,042,0.8948235955364537,0.43393609121471133,0.8300676122363374,0.8252095756632962,0.8617695083450762
SC,043,0.8576873880881722,0.24739678850574034,0.7402269783437552,0.555766278334688,0.7089099231851984
